pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
24241,4,7,295.4,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",673.8974364741699,100.0,1e-05,256,256
24242,5,7,273.80000000000007,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",403.2078574823033,0.01174764241477013,0.002988213147453049,74,17
25521,0,8,277.4,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",11.986779532189418,0.01,0.047403641297591226,256,23
25522,1,8,278.80000000000007,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,100.0,1.0,256,256
25523,2,8,270.0000000000001,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",7.585177363068565,0.01138727820975279,0.006269735157434406,199,26
25526,3,8,304.79999999999995,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",14.836425833908631,0.01,0.013550884941347303,190,26
25524,4,8,264.21999999999997,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",9.534223154709766,0.01,0.015409057474760332,256,22
25525,5,8,326.19999999999993,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",12.324590488900663,0.01,0.009482042422802924,183,24
26329,0,9,274.80000000000007,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.1,100.0,1.0,256,256
26327,1,9,291.79999999999995,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,256,256
26330,2,9,293.8,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",2700.82377334814,100.0,1.0,256,256
26328,3,9,296.6,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.1,100.0,1.0,256,256
26326,4,9,329.19999999999993,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",0.1,100.0,1.0,256,256
26331,5,9,283.2,348.39999999999986,"{'random_state': RandomState(MT19937) at 0x729F98B18540, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,256,256
