pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,VARIANCE_TUNE,LAYER1_TUNE
43825,6,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,0.01,256
43826,7,8,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 72, 'kappa': 1.2589254117941626, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,100.0,1e-05,100.0,256
44533,0,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,0.01,256
44529,1,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,0.01,256
44531,2,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.10000000000000002,0.01,1e-05,100.0,256
44527,3,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,0.01,256
44530,4,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,0.01,256
44532,5,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,0.01,256
44534,6,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",10000.0,0.01,1.0,0.01,256
44528,7,9,-40.0,-40.0,"{'random_state': RandomState(MT19937) at 0x74D1DC2C6F40, 'i': 80, 'kappa': 0.9999999999999957, 'exploration_decay': 0.9716279515771061, 'exploration_decay_delay': 0}",0.1,0.01,1e-05,100.0,256
