pid,worker,iteration,target,best_target,acq_params,MODEL_WEIGHT_TUNE,POLICY_WEIGHT_TUNE,LEARNING_RATE_TUNE,LAYER1_TUNE,LAYER2_TUNE
7570,4,6,-6750.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",149.89063304022727,0.07870499071624576,0.08950742348114371,41,256
7569,5,6,-2799.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 42, 'kappa': 1.9952623149688757, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",147.32835326380604,0.08265964610280344,0.0908743114023261,41,256
8822,0,7,-4493.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",142.2465951498588,0.023511082910807786,0.042676662288856165,35,222
8820,1,7,-5493.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",239.67900833878363,0.021124620531246124,0.05768726978450194,47,256
8818,2,7,-1114.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",142.2445069141432,0.023510770533056856,0.042676608142796016,35,222
8819,3,7,-4408.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",142.24369395387765,0.023510390994654764,0.04267777980865061,35,222
8823,4,7,-6173.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",142.2414969846623,0.023509703547946674,0.04267833609611005,35,222
8821,5,7,-7963.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 48, 'kappa': 1.5848931924611098, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",236.5652796667455,0.02105794563141152,0.057793217176827866,46,256
10876,0,8,-3688.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",112.12246648938284,0.05219885374038919,0.019912456499677936,40,256
10872,1,8,-3820.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",1017.9806023971752,0.04732653399038524,0.025745513265699457,59,187
10875,2,8,-998.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",232.5179899300778,0.086438762919663,0.021334567810509655,35,256
10873,3,8,-6148.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",387.5570700919155,0.12024539119310394,0.05798973181136589,34,245
10877,4,8,-3070.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",329.8872931106055,0.13750116776865356,0.054225495915848854,35,244
10874,5,8,-5059.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 54, 'kappa': 1.2589254117941642, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",975.1101067509833,0.046388048875346755,0.026963790066513157,59,190
11772,0,9,-1823.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",112.93363443791718,0.07314861272394967,0.02760129902861594,35,256
11775,1,9,-2357.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",134.85972726731183,0.02479553693537128,0.03777955713674094,35,225
11774,2,9,-1266.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",134.85980709169297,0.02479533997637406,0.03777856689216139,35,225
11771,3,9,-2817.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",108.37003749199364,0.0693657528386986,0.02782484693377855,35,256
11773,4,9,-1997.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",106.87075766869728,0.06972491933267513,0.027869347402451464,35,256
11770,5,9,-3529.0,-157.0,"{'random_state': RandomState(MT19937) at 0x711A39189D40, 'i': 60, 'kappa': 0.9999999999999971, 'exploration_decay': 0.9623506263980885, 'exploration_decay_delay': 0}",134.86154880648033,0.024796144510679612,0.03777519722828794,35,225
